ID.P,ID.S,TITLE,STUDY.LOC.COUNTRY,STUDY.LOC.SPEC,STUDY.LOC.SPEC.COORDS,latitude,longitude,Temp,Prec,STUDY.NO,...4,AUTHOR,JOURNAL,DOI,PUB.YR,REVIEWER.NAME,INCLUDED,EXCL.WHY,...13,...17,DUR.SAMPLING,STUDY.YR,PUB.COUNTRY,STUDY.CONTINENT,PUB.TYPE,STUDY.TYPE,...24,DAT.TYP,DAT.TYP.MORE,DAT.TYP.FIELD.MEAS,DAT.TYP.SURV.QUEST,DAT.TYP. INTERVIEW,DAT.TYP.LITERATURE,DAT.TYP.OFF.DATA,DAT.TYP.GRP.WRKSHOP,DAT.TYP.MODELLING,DAT.TYP.GEOSPATIAL,STUDY.FRAME,ST.TYPE,TREE.SP,CROP.SP,CA.DIST.INTERROW,CA.DIST.INTERROW.MIN,CA.DIST.INTERROW.MAX,CA.DIST.INTRAROW,TREE.AGE,TREE.AGE.MIN,TREE.AGE.MAX,TRAIL.AGE,TRAIL.AGE.MIN,TRAIL.AGE.MAX,EFFECT.ON,MANAGEMENT,TILLAGE,SCALE,...53,BD.SUB.FLORAMACRO,BD.SUB.FLORAMICRO,BD.SUB.FAUNAMACRO,BD.SUB.FAUNAMICRO,BD.SUB.FUNGI,BD.SUB.BACTERIA,BD.SUB.SPEC,BD,...62,ES.SUB.PROV.FOOD,ES.SUB.PROV.FEED,ES.SUB.PROV.FIBRE,ES.SUB.PROV.FUEL,ES.SUB.PROV.GENRES,ES.SUB.PROV.BIOCHEM,ES.SUB.PROV.ORNA,ES.SUB.PROV.WATFRESH,...71,ES.SUB.REGU.AIR,ES.SUB.REGU.CLIMREG,ES.SUB.REGU.CSEQREG,ES.SUB.REGU.WATREG,ES.SUB.REGU.NUTRILE,ES.SUB.REGU.EROREG,ES.SUB.REGU.WATPUR,ES.SUB.REGU.DISREG,ES.SUB.REGU.PESTREG,ES.SUB.REGU.POLREG,ES.SUB.REGU.NATHAZREG,...83,ES.SUB.SUPP.SOILFORM,ES.SUB.SUPP.PHOTSYNT,ES.SUB.SUPP.PRIMPROD,ES.SUB.SUPP.NUTRICYC,ES.SUB.SUPP.WATCYC,...89,ES.SUB.CULT.CULTDIV,ES.SUB.CULT.SPIRITVAL,ES.SUB.CULT.KNOWLSYS,ES.SUB.CULT.EDUVAL,ES.SUB.CULT.INSPIR,ES.SUB.CULT.AESTVAL,ES.SUB.CULT.SOCREL,ES.SUB.CULT.SENPLACE,ES.SUB.CULT.CULTHERIVAL,ES.SUB.CULT.RECRECOTOUR,...100,ES.PROV,ES.REGU,ES.SUPP,ES.CULT,ES,...106,CAT.SUB.AGRO.YIELD,CAT.SUB.AGRO.BIOMASS,CAT.SUB.AGRO.LER,CAT.SUB.AGRO.PESTS,CAT.SUB.AGRO.DISEASE,CAT.SUB.AGRO.WEEDS,CAT.SUB.AGRO.PRODQUAL,CAT.SUB.AGRO.PRODSTAB,CAT.SUB.AGRO.MECHAN,CAT.SUB.AGRO.CRTRBLOW,CAT.SUB.AGRO.LIGHTCMP,CAT.SUB.AGRO.NUTRIUSE,CAT.SUB.AGRO.NUTRIEF,CAT.SUB.AGRO.BRDSELECT,...121,CAT.SUB.ENVI.SOILQUAL,CAT.SUB.ENVI.BIODIV,CAT.SUB.ENVI.CSTOCK,CAT.SUB.ENVI.GHGEMS,CAT.SUB.ENVI.POLLCON,CAT.SUB.ENVI.SOILSTRUCT,CAT.SUB.ENVI.SOILCHEM,CAT.SUB.ENVI.SOILBIO,CAT.SUB.ENVI.SOILWAT,CAT.SUB.ENVI.SOILEROCO,CAT.SUB.ENVI.SOILFORM,CAT.SUB.ENVI.WATQUAL,CAT.SUB.ENVI.WATPERC,CAT.SUB.ENVI.WATCYC,CAT.SUB.ENVI.WATAVAIL,CAT.SUB.ENVI.HYDRAULIFT,...138,CAT.SUB.ECON.PROFIT,CAT.SUB.ECON.MANAGE,CAT.SUB.ECON.MARKET,...142,CAT.SUB.SOCUL.LANAES,CAT.SUB.SOCUL.RECRECOTOUR,CAT.SUB.SOCUL.SPIRITVAL,CAT.SUB.SOCUL.PERCEPADOPT,CAT.SUB.SOCUL.POLICYINFR,...148,CAT.AGRO,CAT.ENVIRON,CAT.ECONOM,CAT.SOCIOCUL,...153,PARAMINDICA.YIELDCROP,PARAMINDICA.YIELDTREE,PARAMINDICA.BIOMCROP,PARAMINDICA.BIOMTREE,PARAMINDICA.HI,PARAMINDICA.LER,PARAMINDICA.BIODIV,PARAMINDICA.SOC,PARAMINDICA.LAI,PARAMINDICA.NUTRILE,PARAMINDICA.NUTRIEF,PARAMINDICA.OTHER,...166,PARAMINDICAUNIT.KGHA,PARAMINDICAUNIT.MGHA,PARAMINDICAUNIT.LHA,PARAMINDICAUNIT.MHA,PARAMINDICAUNIT.PERC,PARAMINDICAUNIT.ECONRETURN,PARAMINDICAUNIT.OTHER,...174,PARAMINDICA.MAIN,PARAMINDICA.SPEC.1,PARAMINDICA.SPEC.2,PARAMINDICA.SPEC.3,EFFECT.RESULT,...180,METHOD.STAT,METHOD.MOD,METHOD.GEN,...184,CONTROL.MONOARA,CONTROL.MONOORCH,CONTROL.FOREST,CONTROL.FORESTNAT,CONTROL.AFDIFF,CONTROL.NATREGREF,...191,STAT.SIGNIF,REPLICATION,OLD INFORMATION -->>
94,7,Modeling environmental benefits of silvoarable agroforestry in Europe,Spain,Several locations,Olmedo,41.2870983,-4.68669,121,395,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,TIMBER.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,7,Modeling environmental benefits of silvoarable agroforestry in Europe,Spain,Several locations,Olmedo,41.2870983,-4.68669,121,395,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,TIMBER.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,8,Modeling environmental benefits of silvoarable agroforestry in Europe,Spain,Several locations,St Maria del Campo,39.7541308,-4.6229429,145,396,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,TIMBER.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,8,Modeling environmental benefits of silvoarable agroforestry in Europe,Spain,Several locations,St Maria del Campo,39.7541308,-4.6229429,145,396,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,TIMBER.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,9,Modeling environmental benefits of silvoarable agroforestry in Europe,Spain,Several locations,St Maria del Paramo,42.3792756,-5.7064035,114,517,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,TIMBER.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,9,Modeling environmental benefits of silvoarable agroforestry in Europe,Spain,Several locations,St Maria del Paramo,42.3792756,-5.7064035,114,517,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,TIMBER.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,10,Modeling environmental benefits of silvoarable agroforestry in Europe,France,Several locations,Champdeniers,46.4862923,-0.4029359,117,798,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,FRUIT.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,10,Modeling environmental benefits of silvoarable agroforestry in Europe,France,Several locations,Champdeniers,46.4862923,-0.4029359,117,798,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,FRUIT.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,11,Modeling environmental benefits of silvoarable agroforestry in Europe,France,Several locations,Chateauroux,46.8203785,1.6770956,110,724,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,NUT.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
94,11,Modeling environmental benefits of silvoarable agroforestry in Europe,France,Several locations,Chateauroux,46.8203785,1.6770956,110,724,NA,NA,"Palma, J. H. N., Graves, A. R., Bunce, R. G. H., Burgess, P. J., de Filippi, R., Keesman, K. J., van Keulen, H., Liagre, F., Mayus, M., Moreno, G., Reisner, Y. and Herzog, F.","Agriculture, Ecosystems and Environment",10.1016/j.agee.2006.07.021,2007,Donatella,TRUE,"NA",NA,NA,> 10 years,2006,Switzerland,Europe,Journal article,Quantitative,NA,MORE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,BIO.PHYS,NUT.ARABLE,TREE_SPECIES,CROP_SPECIES,"NA","NA","NA","NA",60,"NA","NA",60,"NA","NA",TREE.CROP,CON,"NA",PLOT.REGI,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,LANDSCAPE,TRUE,NA,TRUE,"NA","NA",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,SOIL.EROSION.MODELLED,N.LEACHING.MODELLED,SOC.SEQ.MODELLED,BD.LANDSCAPE,INDICATOR_AND_EFFECT,NA,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,"NA",NA
